series_id,data,source
series_270,"ซีรีส์เรื่อง ฟางเล่นไฟ Risk Lust Love เป็นซีรีส์ : 60 นาที ประเภทเรท ทั่วไป ・ ดราม่า , โรแมนติก 17 ตอน นักแสดงนำ ได้แก่ พิชานา อยู่สุข , วฤธ ศิริสันธนะ , ชัชชญา สำเริงราชย์ , ธนัท วณัฐพงศ์ กำกับโดย ผิน เกรียงไกรสกุล เรื่องย่อคือ เปรี้ยว (มุก-พิชานา อยู่สุข) เป็นเด็กสาวที่ใช้ชีวิตสุดโต่ง จนได้ฉายา #อีเปรี้ยวผัวสิบ ถึงแม้ภายนอกเธอจะร้ายและแรง แต่เธอเป็นคนรักใครรักจริง ต่างจาก ‘อ้อน’ (นีน-ชัชชญา สำเริงราชย์) เด็กสาวน่ารัก ฉลาด เป็นกุลสตรี แต่ซ่อนความขี้อิจฉาที่มีต่อเพื่อนอย่างเปรี้ยวมาโดยตลอด และยิ่งทวีคูณมากขึ้นเมื่อ ‘’ปรีดี’ (ไม้-วฤธ ศิริสันธนะ) หลงเสน่ห์เปรี้ยวโดยไม่สนใจอ้อนเลย เปรี้ยวต้องหางานทำเพราะต้องนำเงินไปชดใช้ค่ารักษาแฟนเก่าอย่าง ‘เปอร์’ (เอ-ภัทรบุตร เขียนนุกูล) ที่ถูกเปรี้ยวถีบรถมอเตอร์ไซต์ล้มจนหน้าเสียโฉมจนทำให้ถูกอ้อนแกล้งและตกอยู่ในอันตราย ดีที่ได้ ‘เอก’ (วาโย-ภีรวัฒน์ สารีวงษ์) ช่วยไว้ จนทั้งสองตกลงใจคบหากัน ขณะเดียวกัน อ้อน ก็ใช้มารยาหญิง จนทำให้ ‘ชิน’ (วิน-ธนัท วณัฐพงศ์) หลานเจ้าของรีสอร์ทหรู นอกใจแฟนสาว ‘ฝ้าย’ (แป้ง-สหัสยา จันทร์ใส) ถึงขั้นเช่าคอนโดหรูและเปย์เงินให้ Tag: Tag Exclusive , ซีรีส์ไทย , ซีรีส์เอเชีย , Mono Original , หนังไทย , รักสามเส้า , Mono-Original https://www.monomax.me/title/104693-risk-lust-love.html",https://www.monomax.me/title/104693-risk-lust-love.html
series_271,"ซีรีส์เรื่อง ปลดล็อกที เครื่องนี้มี CEO Unlock My Boss เป็นซีรีส์ : 60 นาที ประเภทเรท ทั่วไป ・ ตลก , อาชญากรรม สืบสวน , แฟนตาซี 12 ตอน นักแสดงนำ ได้แก่ แชจงฮยอบ , Seo Eun-Su , Park Sung-Woong , Lee Sang-Hee , Byun Jun-Seo , Kim Sung-Oh กำกับโดย Lee Chul-Ha เรื่องย่อคือ พัคอินซอง (รับบทโดย แชจงฮยอบ) ชายหนุ่มนิสัยดีที่มาจากครอบครัวยากจน พัคอินซองเป็นคนขยันทำงานและพยายามหางานประจำทำตั้งแต่เรียนจบ แต่ก็ยังไม่ประสบความสำเร็จและตอนนี้เขาก็กำลังอยู่ในช่วงตกงาน แม้กระทั่งบริษัทไอทีรายใหญ่ที่เป็นความหวังว่าจะได้เข้าไปทำงานก็ไม่เป็นไปอย่างที่ตั้งใจไว้ จนกระทั่งวันหนึ่งพัคอินซองได้กลับไปเยี่ยมพ่อกับแม่ที่ต่างจังหวัด เขาได้ไปพบกับโทรศัพท์มือถือที่ถูกทิ้งไว้บนเขาและพบว่าเสียงปริศนาในมือถือที่ตอบโต้กับเขาอยู่คือวิญญาณของ คิมซอนจู (รับบทโดย พัคซองอุง) ผู้ก่อตั้งและเป็นซีอีโอของบริษัทไอทีชั้นนำที่พัคอินซองใฝ่ฝันจะเข้าไปทำงานในตอนแรก ซอนจูได้โน้มน้าวอินซองด้วยเงินจำนวนมากให้เข้ามาทำหน้าที่ประธานบริษัทชั่วคราว เพื่อสืบหาตัวคนร้ายที่อยู่เบื้องหลังการฆาตกรรมในครั้งนี้ โดยมีเลขาสาวหน้านิ่ง นิสัยเย็นชา จองเซยอน (รับบทโดย ซออึนซู) คอยให้ความช่วยเหลือ Tag: Tag สร้างจากการ์ตูน , WEBTOON , สืบสวนสอบสวน , ซีรีส์เกาหลี , ซีรีส์เอเชีย https://www.monomax.me/title/104617-unlock-my-boss.html",https://www.monomax.me/title/104617-unlock-my-boss.html
series_272,"ซีรีส์เรื่อง พระชายาลอยนวล ปี 1 Princess at Large Season 1 เป็นซีรีส์ : 45 นาที ประเภทเรท ทั่วไป ・ โรแมนติก , แฟนตาซี , ตลก 12 ตอน นักแสดงนำ ได้แก่ Yang An Qi , เซิ่งอิงหาว , Chen Shuo , Gao Han , Ning Xian Zhou , Li Ming Yuan กำกับโดย Tan Hua เรื่องย่อคือ 'Princess at Large พระชายาลอยนวล ปี 1' ซีรีส์จีนย้อนยุคแนวโรแมนติก คอเมดี้ แฟนตาซี บอกเล่าเรื่องราวของ จี้เซียนหยุน (รับบทโดย หยางอันฉี) แพทย์ฝึกหัดที่บังเอิญไปพบกับบันทึกลับวังหลวง และได้ย้อนเวลามาอยู่ในร่างบุตรสาวคนรองของอัครมหาเสนาบดี เธอพบว่าตัวเองต้องเข้าพิธีแต่งงานกับหมิงอ๋อง ฉีหลิงเซียว (รับบทโดย เซิ่งอิงหาว) อ๋องรูปหล่อ นิสัยเย็นชาแถมยังป่วยเป็นโรคท้องโต จี้เซียนหยุนพยายามทำทุกวิถีทางเพื่อหนีออกจากจวนหมิงอ๋องและหาทางกลับโลกปัจจุบันแต่ก็ไม่สำเร็จ ด้วยความรู้ความสามารถในการแพทย์ เธอตัดสินใจยื่นเงื่อนไขกับหมิงอ๋องว่าจะช่วยผ่าตัดรักษาโรคแปลกประหลาดเพื่อแลกกับอิสรภาพ ท่ามกลางอันตรายรอบด้านและเหล่าศัตรูที่พยายามจะลอบสังหารหมิงอ๋อง ทั้งสองเริ่มใกล้ชิดและผูกพันต่อกัน สุดท้ายแล้วเรื่องราวความรักของทั้งคู่จะลงเอยแบบไหน จี้เซียนหยุนจะหาทางกลับโลกปัจจุบันได้หรือไม่? ติดตามต่อในซีรีส์จีน ""Princess at Large พระชายาลอยนวล ปี 1"" Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , Princess at Large , ซีรีส์จีน-ไต้หวัน สุดฟิน , ซีรีส์รักข้ามกาลเวลา , รักข้ามเวลา , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ซีรีส์แพทย์ , ซีรีส์จีนย้อนยุค , ทะลุมิติ https://www.monomax.me/title/104620-princess-at-large.html",https://www.monomax.me/title/104620-princess-at-large.html
series_273,"ซีรีส์เรื่อง พระชายาลอยนวล ปี 2 Princess at Large Season 2 เป็นซีรีส์ : 40 นาที ประเภทเรท ทั่วไป ・ ตลก , โรแมนติก , แฟนตาซี 15 ตอน นักแสดงนำ ได้แก่ เซิ่งอิงหาว , ลู่อี๋เสวียน , Gao Han , Chen Shuo , Luo Jun Fan , Gao Yang กำกับโดย Li Shuang Bin เรื่องย่อคือ กลับมาสานต่อความสนุกอีกครั้งกับซีรีส์จีนย้อนยุคโรแมนติก แฟนตาซี 'Princess at Large Season 2 พระชายาลอยนวล ปี 2' หลังจากที่พระชายา 'จี้เซียนหยุน' ได้เสียชีวิตในภาคที่แล้วในครั้งนี้เธอได้ฟื้นคืนจากความตาย และมาอยู่ในร่างของ หลันรั่วซี (รับบทโดย ลู่อี๋เสวียน ) หมอเทวดาที่มาจากแคว้นอื่น แม้ว่าเธอจะจำเรื่องราวในอดีตได้ทุกอย่างแต่เพราะหน้าตาได้เปลี่ยนไปจึงไม่มีใครจำได้ รวมไปถึงหมิงอ๋อง ฉีหลิงเซียว (รับบทโดย เซิ่งอิงหาว) ที่ไม่ชอบหน้าเธอตั้งแต่แรกพบ แถมยังคิดว่าหลันรั่วซีอยากแทนที่พระชายาของเขาซะเอง เพื่อให้เขาจำได้ว่าเธอคือใคร หลันรั่วซีจึงพยายามให้ตนเองได้เข้าไปอยู่ในโรงหมอเพื่อช่วยรักษาอาการป่วยของพระราชา ด้วยความสามารถทางการแพทย์ที่มีอยู่แล้วเธอจึงได้มาเป็นผู้ช่วยของ น่าหลันไป่ชวน (รับบทโดย ลั่วจวิ้นฟาน) หมอคนใหม่ที่ชอบใช้วิธีประหลาดรักษาคน Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , Princess at Large , ซีรีส์จีน-ไต้หวัน สุดฟิน , ซีรีส์รักข้ามกาลเวลา , รักข้ามเวลา , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ซีรีส์แพทย์ , ซีรีส์จีนย้อนยุค , ทะลุมิติ https://www.monomax.me/title/104746-princess-at-large-season-2.html",https://www.monomax.me/title/104746-princess-at-large-season-2.html
series_274,"ซีรีส์เรื่อง พระชายาลอยนวล ปี 3 Princess at Large Season 3 เป็นซีรีส์ : 35 นาที ประเภทเรท ทั่วไป ・ โรแมนติก , แฟนตาซี , ตลก 15 ตอน นักแสดงนำ ได้แก่ เซิ่งอิงหาว , ลู่อี๋เสวียน , Gao Han , Chen Shuo , Luo Jun Fan , Gao Yang กำกับโดย Li Shuang Bin เรื่องย่อคือ กลับมาสานต่อความสนุกกับซีรีส์จีน 'พระชายาลอยนวล ปี 3 Princess at Large 3' หลันรั่วซี (รับบทโดย ลู่อี๋เสวียน) ได้ช่วยเหลือน่าหลันไป่ชวน (รับบทโดย ลั่วจวิ้นฟาน) ออกจากแคว้นตงหลินเพราะเขาถูกใส่ความ และได้รู้ว่าตัวตนที่แท้จริงของเขาเป็นถึงองค์ชายรองจากหนานเหยียนนามว่า เร่อปู้เฟิงซิ่น เพื่อให้รอดพ้นจากการถูกประหาร หลันรั่วซีต้องช่วยองค์ชายรองให้รอดจากการถูกพิษ และทำให้ เร่อปู้ฮาตี๋ (รับบทโดย เกาหยาง) รัชทายาทแห่งแคว้นหนานเหยียนไว้ใจเธอจงได้ ทางด้านหมิงอ๋อง ฉีหลิงเซียว (รับบทโดย เซิ่งอิงหาว) ก็ไม่ได้นิ่งนอนใจ ด้วยความคิดถึงและเป็นห่วงหลันรั่วซีเขาเลยตัดสินใจขอความช่วยเหลือจากหมอเทวดา กู้ซีเฟิง (รับบทโดย เกาหาน) โดยการปลอมตัวเป็นกู้ซีเฟิงและแอบไปที่แคว้นหนานเหยียน ในขณะที่อาการป่วยขององค์ชายรองเร่อปู้เฟิงซิ่นค่อยๆ ดีขึ้น รัชทายาทเร่อปู้ฮาตี๋จากที่ไม่ไว้ใจหลันรั่วซีในตอนแรกก็เริ่มมีใจให้กับเธอมากขึ้น ศึกรักเริ่มดุเดือด แต่สงครามบ้านเมืองระหว่างตงหลินและหนานเหยียนก็ละเลยไม่ได้! มาตามลุ้นและเอาใจช่วยพวกเขาได้ในบทสรุปของ 'พระชายาลอยนวล ปี 3 Princess at Large 3' Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , Princess at Large , ซีรีส์จีน-ไต้หวัน สุดฟิน , ซีรีส์รักข้ามกาลเวลา , รักข้ามเวลา , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ซีรีส์แพทย์ , ซีรีส์จีนย้อนยุค , ทะลุมิติ https://www.monomax.me/title/104747-princess-at-large-season-3.html",https://www.monomax.me/title/104747-princess-at-large-season-3.html
series_275,"ซีรีส์เรื่อง ลิขิตรักศิษย์สองสำนัก Love Forever Young เป็นซีรีส์ : 45 นาที ประเภทเรท ทั่วไป ・ แอ็คชั่น , โรแมนติก 26 ตอน นักแสดงนำ ได้แก่ ฟางอี้หลุน , Dai Yan Ni , Feng Ming Chao , Liu Ling Zi , Ma Wen Yuan , Su Xiao Tong กำกับโดย Li Xiao Jiang เรื่องย่อคือ ‘ลิขิตรักศิษย์สองสำนัก Love Forever Young’ ซีรีส์จีนย้อนยุคแนวโรแมนติก-คอเมดี้ เล่าเรื่องราวการต่อสู้ในยุทธภพของสองสำนักที่อยู่บนเขาเยียนซานซึ่งสืบทอดมาเนิ่นนานนับร้อยปี เพราะในอดีตได้มีสองยอดฝีมือชายหญิงคู่หนึ่งที่ต่อสู้แย่งชิงดินแดนในการฝึกฝนแต่ก็ไม่มีใครรู้ผลแพ้ชนะ ต่อมาได้มีสองสำนักใหม่ถือกำเนิด เหยียนอู๋ตี๋ยึดครองยอดเขาก่อตั้งเป็นสำนักเขาเยียนซานรับลูกศิษย์ที่เป็นชายเท่านั้น ในขณะที่จิงเฟยฮวายึดครองเชิงเขาก่อตั้งเป็นสำนักร้อยบุปผา รับลูกศิษย์ที่เป็นหญิงเท่านั้น วันเวลาล่วงเลยผ่านไปเป็นร้อยปีทั้งสองสำนักต่างมีลูกศิษย์สืบทอดและมีกฎที่เข้มงวดคือห้ามไปมาหาสู่กัน จนกระทั่งวันหนึ่งอาจารย์แห่งสำนักร้อยบุปผาได้สั่งให้ เยว่ชิงชิว (รับบทโดย หลิวหลิงจื่อ) ศิษย์พี่ใหญ่แห่งสำนักร้อยบุปผาพาคนไปท้าประลองที่สำนักเขาเยียนซาน ทำให้นางได้ท้าดวลต่อสู้กับ เจาสิงมู่ (รับบทโดย ฟางอี้หลุน) ศิษย์พี่ใหญ่จอมเย็นชาแห่งสำนักเขาเยียนซาน ก่อนจะเป็นฝ่ายแพ้อย่างราบคาบและเพราะเหตุการณ์ท้าดวลในครั้งนี้นั่นเองที่ทำให้ความรู้สึกของทั้งคู่ค่อยๆ เปลี่ยนไป รวมไปถึงเรื่องราววุ่นๆ ที่ตามมาอย่างไม่หยุดหย่อน แต่กฎข้อบังคับของสองสำนักก็เป็นสิ่งที่ไม่สามารถละเลยได้ ทั้งเขาและเธอรวมไปถึงเหล่าศิษย์น้องของทั้งสองสำนักจะสามารถก้าวผ่านความแค้นในอดีตและสมหวังในความรักได้หรือไม่? มาร่วมลุ้นและเอาใจช่วยพวกเขาได้ในซีรีส์จีน ‘ลิขิตรักศิษย์สองสำนัก Love Forever Young’ Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , รักวุ่น ๆ , ซีรีส์จีนย้อนยุค https://www.monomax.me/title/104245-love-forever-young.html",https://www.monomax.me/title/104245-love-forever-young.html
series_276,"ซีรีส์เรื่อง เมื่อรักคือเธอ ฉันเลยโอเค It's alright, This is Love เป็นซีรีส์ : 60 นาที ประเภทเรท ทั่วไป ・ โรแมนติก , ดราม่า 16 ตอน นักแสดงนำ ได้แก่ โจอินซอง , Kong Hyo-Jin , Sung Dong-Il , Lee Kwang-Soo , Jin Kyung , อีซองคยอง , โดคยองซู กำกับโดย Kim Kyu-Tae เรื่องย่อคือ ' It's Alright, This is Love เมื่อรักคือเธอ ฉันเลยโอเค ' ซีรีส์เกาหลีแนวโรแมนติก-ดราม่า ที่บอกเล่าเรื่องราวของ จางแจยอล (รับบทโดย โจอินซอง) นักเขียนนิยายหนุ่มและยังเป็นดีเจชื่อดัง ขวัญใจสาวๆ ที่มีเบื้องหลังเป็นโรคย้ำคิดย้ำทำ และได้สร้างเพื่อนในจินตนาการขึ้นมาเพราะมีปมในวัยเด็ก แถมยังต้องนอนหลับในห้องน้ำเพราะไม่สามารถนอนแบบคนปกติได้! จนวันหนึ่งเขาได้มาพบกับจิตแพทย์สาว จีแฮซู (รับบทโดย กงฮโยจิน) เธอเองก็มีปมในใจเกี่ยวกับเรื่องความสัมพันธ์ ทำให้ไม่กล้ารักใคร และกลัวการมีเซ็กส์! เมื่อทั้งสองได้มาพบกันจึงได้เรียนรู้ถึงความไม่ปกติของกันและกัน สุดท้ายแล้วพวกเขาจะสามารถเยียวยาและรักษาเรื่องราวเลวร้ายในใจของกันและกันได้หรือไม่ ติดตามต่อได้ใน ' It's Alright, This is Love เมื่อรักคือเธอ ฉันเลยโอเค ' Tag: Tag ซีรีส์เอเชีย , ซีรีส์เกาหลี , นักร้องเกาหลีเล่นซีรีส์ , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ซีรีส์แพทย์ https://www.monomax.me/title/104694-its-alright-this-is-love.html",https://www.monomax.me/title/104694-its-alright-this-is-love.html
series_277,"ซีรีส์เรื่อง หวดรักเข้ากลางใจ Nothing But You เป็นซีรีส์ : 45 นาที ประเภทเรท ทั่วไป ・ โรแมนติก , ดราม่า 38 ตอน นักแสดงนำ ได้แก่ อู๋เหล่ย , โจวอวี้ถง , Xia Hao Ran , Ma Fan Ding , Jiang Pei Yao , Li Qing , Zhang Tao , Tu Song Yan , Zhu Yong Teng กำกับโดย Chen Chang เรื่องย่อคือ ซีรีส์จีนแนวโรแมนติกเรื่องราวในวงการกีฬาเทนนิส ที่เต็มไปด้วยเรื่องราวความรักและการต่อสู้เพื่อทำตามฝัน เล่าถึงเหลียงโหย่วอัน (โจวอวี้ถง) เลขาผู้บริหารบริษัทผลิตสินค้าเกี่ยวกับกีฬา เธอเป็นคนเก่ง มากความสามารถจนใคร ๆ ก็ต้องการตัว แต่ในขณะเดียวกันเหลียงโหย่วอันกลับเบื่องานที่กำลังทำอยู่ เพราะไม่ว่าเธอจะทุ่มเทให้งานมากแค่ไหนก็ไม่เคยได้รับการโปรโมตเลื่อนขั้น จนวันหนึ่งเธอได้ไปงานวิ่งมาราธอนที่บริษัทเป็นสปอนเซอร์และได้พบกับ ซ่งซานชวน (อู๋เหล่ย) นักกีฬาแบดมินตัน อดีตดาวรุ่งที่เคยคว้าแชมป์การแข่งขันมามากมาย แต่เพราะปมในใจบางอย่างทำให้เขาไม่สามารถก้าวผ่านแต้มที่ 18 ไปได้ หลังจากวันนั้นไม่นานทั้งสองก็ได้กลับมาพบกันอีกครั้ง โดยเหลียงโหย่วอันลาออกจากบริษัทเดิมมาทำงานเป็นผู้จัดการสโมสรกีฬาเทนนิส และได้ชักชวนซ่งซานชวนเปลี่ยนจากนักกีฬาแบดมินตันมาเล่นเทนนิส จนความใกล้ชิดทำให้ทั้งคู่เกิดความรู้สึกดี ๆ ต่อกัน แต่เส้นทางความรักและอาชีพนักเทนนิสกลับเต็มไปด้วยอุปสรรคที่เข้ามาท้าทาย พวกเขาจะจับมือกันข้ามผ่านปัญหาไปได้หรือไม่? ตามมาให้กำลังใจเหลียงโหย่วอันและซ่งซานชวน ต่อในซีรีส์จีน “Nothing But You หวดรักเข้ากลางใจ” Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , กีฬา , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ซีรีส์จีน-ไต้หวัน สุดฟิน , รักต่างวัย , หนังสร้างแรงบันดาลใจ , รักจากพ่อ https://www.monomax.me/title/104649-nothing-but-you.html",https://www.monomax.me/title/104649-nothing-but-you.html
series_278,"ซีรีส์เรื่อง วุ่นนัก รักของโอแฮยอง Another Miss Oh เป็นซีรีส์ : 70 นาที ประเภทเรท ทั่วไป ・ ตลก , โรแมนติก 18 ตอน นักแสดงนำ ได้แก่ Eric Moon , ซอฮยอนจิน , Jeon Hye-Bin , Ye Ji-won , Kim Ji-Suk , Heo Jeong-Min กำกับโดย Song Hyun-Wook เรื่องย่อคือ ซีรีส์เกาหลีแนวโรแมนติก-คอเมดี้ “Another Miss Oh วุ่นนัก รักของโอแฮยอง” จะบอกเล่าถึงเรื่องราวของหญิงสาวสองคนที่เรียนห้องเดียวกัน และมีชื่อเหมือนกันว่า “โอแฮยอง” แต่นิสัยและหน้าตาต่างกันอย่างสิ้นเชิง เธอทั้งคู่จึงถูกเรียกแทนตัวตนว่า โอแฮยองสุดสวย (จอนฮเยบิน) และ โอแฮยองเฉยๆ (ซอฮยอนจิน) เพื่อไม่ให้เพื่อนในห้องสับสน แต่การเรียกแทนตัวตนแบบนี้ทำให้โอแฮยองคนซวยไม่ชอบใจเท่าไหร่นัก อีกทั้งเธอยังถูกเปรียบเทียบกับโอแฮยองคนสวยอยู่เสมอ ทำให้เธอต้องพยายามอย่างหนักที่จะเอาชนะโอแฮยองในทุกๆ ด้าน จนกระทั่งหลายปีต่อมาเธอเกือบจะได้เข้าพิธีวิวาห์ แต่งานแต่งก็ล่มกะทันหัน! เธอจึงน้อยใจในโชคชะตาของตัวเองว่าทำไมถึงต้องเป็นเธอที่แพ้อยู่เสมอ.. จนเธอได้พบกับ พัคโดกยอง (เอริค มุน) หนุ่มมาดขรึมที่ทำงานเป็นนักทำเสียงประกอบภาพยนตร์ เขาและเธอเริ่มสนิทและใกล้ชิดกันมากขึ้นเรื่อยๆ จนความรักเริ่มก่อตัวในใจของทั้งคู่ แต่โอแฮยองไม่เคยรู้เลยว่าเขานี่แหละคือผู้อยู่เบื้องหลังการล่มงานแต่งของเธอ… Tag: Tag ซีรีส์เกาหลี , ซีรีส์เอเชีย , นักร้องเกาหลีเล่นซีรีส์ , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ https://www.monomax.me/title/104698-another-miss-oh.html",https://www.monomax.me/title/104698-another-miss-oh.html
series_279,"ซีรีส์เรื่อง ตำนานรักทะลุพิภพ A Korean Odyssey เป็นซีรีส์ : 80 นาที ประเภทเรท ทั่วไป ・ โรแมนติก , แฟนตาซี 20 ตอน นักแสดงนำ ได้แก่ อีซึงกิ , Cha Seung-won , โอยอนซอ , Lee Hong-Ki , Jang Gwang , Kim Sung-Oh , Yoon Bo-Ra , อีเซยอง กำกับโดย Park Hong-Kyun เรื่องย่อคือ จินซอนมี (โอยอนซอ) หญิงสาวผู้มีความสามารถในการเห็นภูตผีตั้งแต่เกิด เมื่อครั้งยังเด็กเธอได้พบกับ อูฮวี (ชาซึงวอน) ปีศาจวัวกระทิง ที่หลอกให้เธอเข้าไปเอาพัดวิเศษในบ้านลับ ณ ป่าใหญ่ ทำให้ได้พบกับมหาปราชญ์ ซนโอกง (อีซึงกิ) ที่ถูกกักขังไว้ ซนโอกงหลอกล่อให้จินซอนมีช่วยปลดปล่อยเขาจากที่กักขัง จนเธอถูกสวรรค์ลงโทษให้กลายเป็นซัมจัง มนุษย์ผู้ครอบครองเลือดศักดิ์สิทธิ์และถูกเหล่าปีศาจตามล่า 25 ปี ผ่านไป โชคชะตานำพาให้จินซอนมีกลับมาพบกับซนโอกงและอูฮวีอีกครั้ง จนเกิดเป็นเรื่องราวความรักที่สั่นสะเทือนไปถึงแดนสวรรค์ Tag: Tag ซีรีส์เอเชีย , ซีรีส์เกาหลี , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ไซอิ๋ว https://www.monomax.me/title/104696-a-korean-odyssey.html",https://www.monomax.me/title/104696-a-korean-odyssey.html
series_280,"ซีรีส์เรื่อง วุ่นรักมัดใจท่านประธาน Love Me Like I Do เป็นซีรีส์ : 60 นาที ประเภทเรท ทั่วไป ・ โรแมนติก 18 ตอน นักแสดงนำ ได้แก่ จางมู่ซี , หลิวอิ้นจวิน , Ma Qian Qian , Zhao Huan Ran , Yu Yan Long , Zhang Chen , Gao Kai , De Bai , Li Song Ci กำกับโดย Yu Zhong He เรื่องย่อคือ ซีรีส์จีนแนวโรแมนติก คอเมดี้ บอกเล่าเรื่องราวของ 'เถียนเถียน' (รับบทโดย จางมู่ซี) สาวน้อยบ้าพลังและอารมณ์ร้อน เธอคือนักวาดภาพประกอบที่ใฝ่ฝันอยากเป็นนักออกแบบอาร์ตทอย จึงได้ไปสมัครงานที่บริษัทเชียนเซิ่งกรุ๊ปซึ่งเป็นบริษัทของเล่นที่ใหญ่ที่สุดในตลาดเอเชีย แต่แล้วเถียนเถียนกลับพบว่าผลงานวาดภาพประกอบเมื่อสามปีก่อนถูกเชียนเซิ่งกรุ๊ปก๊อปปี้ เถียนเถียนรู้สึกโกรธและต้องการคำอธิบาย จึงบุกไปพบกับ 'หลิ่วซีไหล' (รับบทโดย หลิวอิ้นจวิน) ประธานแห่งเชียนเซิ่งกรุ๊ป แต่ภายใต้มาดนิ่งสุดเนี้ยบ เถียนเถียนก็ได้พบว่าหลิ่วซีไหลป่วยเป็นโรคประหลาด เขาหวาดกลัวสีแดงถึงขั้นเป็นลม! แต่หลิ่วซีไหลก็ได้จ้างเถียนเถียนให้มาเป็นผู้ช่วยส่วนตัวของเขา เพราะทุกครั้งที่สัมผัสตัวเธอเขาจะไม่เป็นลมเวลาเจอสีแดง เมื่อทั้งคู่ได้ใช้เวลาร่วมกันความใกล้ชิดก็ทำให้พวกเขาได้เรียนรู้ซึ่งกันและกันจนพัฒนาเป็นความรัก อีกทั้งยังเป็นช่วงเวลาเดียวกับที่บริษัทเชียนเซิ่งกรุ๊ปต้องเผชิญหน้ากับปัญหาต่างๆ ที่เข้ามาทดสอบ เขาและเธอจึงต้องร่วมมือกันปกป้องเชียนเซิ่งกรุ๊ปให้ผ่านปัญหาและอุปสรรคต่างๆ ไปให้ได้ เรื่องราวจะเป็นอย่างไรต่อไป ติดตามต่อได้ในซีรีส์จีน 'Love Me Like I Do วุ่นรักมัดใจท่านประธาน' Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ซีรีส์จีน-ไต้หวัน สุดฟิน , ออฟฟิศ https://www.monomax.me/title/104709-love-me-like-i-do.html",https://www.monomax.me/title/104709-love-me-like-i-do.html
series_281,"ซีรีส์เรื่อง รักวุ่นวายของยัยเงือกและนายต้มตุ๋น Legend of the Blue Sea เป็นซีรีส์ : 60 นาที ประเภทเรท ทั่วไป ・ โรแมนติก , แฟนตาซี 20 ตอน นักแสดงนำ ได้แก่ จอนจีฮยอน , อีมินโฮ , Lee Hee-Jun , Shin Won-Ho , ชินฮเยซอน , Sung Dong-Il , Lee Ji-Hoon , Park Hae-Soo กำกับโดย Jin Hyeok เรื่องย่อคือ ""รักวุ่นวายของยัยเงือกและนายต้มตุ๋น"" ซีรีส์เกาหลีแนวโรแมนติก-แฟนตาซี ที่จะมาบอกเล่าเรื่องราวความรักของมนุษย์และเงือกสาว โดยในยุคโชซอน นางเงือกสาว ""ชิมชอง"" (รับบทโดย จอนจีฮยอน) ถูกขุนนางชั่วร้ายจับตัวไป แต่เธอก็ได้รับการช่วยเหลือจากชายหนุ่มที่เธอตกหลุมรัก เวลาผ่านไปกว่า 400 ปี เธอได้ออกตามหาและพบกับชายผู้นั้นอีกครั้ง แต่ในปัจจุบันเขากลับชาติมาเกิดเป็นนักต้มตุ๋นเจ้าเสน่ห์ที่มีชื่อว่า ""ฮอจุนแจ"" (รับบทโดย อีมินโฮ) จุนแจสนใจในตัวหญิงสาวเป็นพิเศษ เพราะเธอมีกำไลหยกโบราณที่มีมูลค่าสูงถึง 6 พันล้านวอน แต่แล้วก็เกิดเหตุให้ทั้งคู่ต้องหนีเอาชีวิตรอดจนพลัดตกลงไปในทะเล จุนแจรอดชีวิตตื่นขึ้นมาคนเดียวบนชายฝั่งพร้อมความทรงจำที่ขาดหายไป เวลาผ่านไปกว่า 3 เดือน ทั้งคู่ได้กลับมาเจอกันอีกครั้ง จุนแจที่ต้องการตามหาความทรงจำที่หายไปจึงได้พาชิมชองกลับมาที่บ้าน โดยไม่รู้แม้แต่น้อยว่าเธอเป็นนางเงือก! และความน่ารักไร้เดียงสาของเธอก็เริ่มทำให้หัวใจของจุนแจหวั่นไหว ไปพร้อมๆ กับเรื่องราวสุดวุ่นวายและความทรงจำในอดีตที่กำลังจะกลับมา Tag: Tag ซีรีส์เกาหลี , ซีรีส์เอเชีย , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , รักต่างพันธุ์ , Romantic Series https://www.monomax.me/title/104699-legend-of-the-blue-sea.html",https://www.monomax.me/title/104699-legend-of-the-blue-sea.html
